Date,Open,High,Low,Close,Volume
03/10/2023,1870.7,1908.9,1867.0,1906.6,739
03/13/2023,1919.4,1952.0,1910.5,1952.0,896
03/14/2023,1952.0,1952.0,1934.6,1941.4,418
03/15/2023,1941.4,1975.0,1924.4,1955.7,602
03/16/2023,1959.1,1970.4,1946.5,1956.6,272
03/17/2023,1965.5,2027.1,1965.0,2027.1,474
03/20/2023,2023.0,2047.9,2004.0,2016.7,604
03/21/2023,2017.7,2021.1,1973.6,1977.8,323
03/22/2023,1978.5,2015.9,1971.3,2005.8,460
03/23/2023,2006.9,2038.5,2003.1,2030.3,779
03/24/2023,2030.5,2040.0,2013.1,2017.0,621
03/27/2023,2017.0,2018.0,1980.4,1993.4,964
03/28/2023,1992.3,2011.3,1986.3,2010.1,697
03/29/2023,2009.5,2009.5,1994.6,1999.6,835
03/30/2023,1999.7,2020.1,1989.6,2015.9,1622
03/31/2023,2015.8,2022.8,2002.3,2004.6,2277
04/03/2023,2007.5,2026.1,1984.5,2019.4,2046
04/04/2023,2019.8,2061.0,2012.7,2056.1,2007
04/05/2023,2056.3,2067.1,2044.5,2054.8,1518
04/06/2023,2055.0,2055.4,2034.6,2040.8,1384
04/10/2023,2032.2,2039.4,2015.0,2024.4,914
04/11/2023,2025.0,2040.4,2022.2,2037.2,1848
04/12/2023,2037.1,2061.5,2034.4,2047.9,2123
04/13/2023,2048.2,2080.8,2046.9,2073.9,1724
04/14/2023,2073.1,2080.0,2024.8,2036.6,2114
04/17/2023,2033.0,2046.6,2012.5,2025.9,1420
04/18/2023,2025.8,2043.2,2023.0,2036.8,1223
04/19/2023,2036.2,2038.6,1999.5,2025.6,2573
04/20/2023,2025.8,2042.5,2021.4,2034.9,1271
04/21/2023,2034.4,2035.4,2001.4,2012.3,2424
04/24/2023,2011.0,2020.1,2003.8,2018.2,1493
04/25/2023,2018.1,2033.3,2005.1,2025.8,2717
04/26/2023,2026.0,2039.1,2012.9,2017.9,2466
04/27/2023,2018.1,2031.9,2001.0,2015.9,3558
04/28/2023,2016.4,2022.9,2003.6,2018.0,1493
05/01/2023,2019.1,2034.1,2004.8,2010.5,2099
05/02/2023,2009.3,2047.8,2006.0,2045.1,4334
05/03/2023,2045.0,2069.0,2035.4,2067.9,3660
05/04/2023,2071.0,2102.2,2058.0,2077.9,4557
05/05/2023,2075.4,2080.3,2026.2,2043.9,6971
05/08/2023,2044.2,2056.5,2041.5,2048.3,3025
05/09/2023,2048.4,2064.4,2046.1,2061.5,4000
05/10/2023,2061.5,2075.3,2047.9,2056.2,5728
05/11/2023,2056.2,2066.8,2036.1,2039.8,6225
05/12/2023,2039.9,2046.8,2025.0,2035.5,5975
05/15/2023,2033.0,2046.5,2030.6,2040.8,3457
05/16/2023,2040.8,2042.0,2008.5,2012.3,6071
05/17/2023,2012.1,2015.9,1997.1,2004.3,6239
05/18/2023,2004.2,2007.0,1973.0,1978.7,9580
05/19/2023,1979.3,2005.8,1974.9,1998.6,12696
05/22/2023,1998.4,2003.5,1989.3,1991.9,16195
05/23/2023,1992.4,1998.2,1974.2,1995.9,23007
05/24/2023,1995.6,2006.2,1976.8,1977.7,32239
05/25/2023,1978.0,1983.9,1957.6,1960.4,49020
05/26/2023,1961.8,1975.7,1954.7,1964.9,74914
05/29/2023,1961.3,1968.2,1958.0,1961.2,49522
05/30/2023,1962.4,1981.9,1949.6,1977.6,186939
05/31/2023,1977.5,1993.1,1971.8,1981.0,194732
06/01/2023,1981.3,2000.7,1970.1,1995.1,170635
06/02/2023,1994.6,2000.5,1963.7,1964.3,202745
06/05/2023,1962.3,1980.4,1953.8,1978.1,173217
06/06/2023,1978.0,1982.9,1970.3,1979.8,133025
06/07/2023,1980.0,1986.5,1955.4,1955.5,184182
06/08/2023,1956.2,1985.7,1955.2,1980.1,183498
06/09/2023,1980.5,1987.8,1971.0,1975.7,125321
06/12/2023,1975.6,1981.4,1963.1,1971.8,116580
06/13/2023,1971.4,1985.9,1953.0,1956.9,190073
06/14/2023,1957.2,1973.9,1952.5,1955.7,193358
06/15/2023,1955.7,1972.8,1936.1,1970.5,256981
06/16/2023,1970.3,1980.4,1965.4,1970.7,156631
06/19/2023,1970.7,1971.8,1959.7,1962.3,61927
06/20/2023,1962.7,1968.7,1940.8,1948.1,179745
06/21/2023,1948.0,1950.4,1929.3,1943.5,171416
06/22/2023,1943.3,1945.1,1922.0,1923.9,161014
06/23/2023,1923.5,1949.0,1919.5,1930.3,173746
06/26/2023,1936.3,1943.4,1931.1,1932.9,139106
06/27/2023,1932.7,1940.3,1919.8,1923.3,171892
06/28/2023,1923.1,1926.1,1911.4,1916.5,147103
06/29/2023,1916.5,1921.3,1900.6,1916.2,192391
06/30/2023,1916.4,1930.8,1908.1,1927.8,171158
07/03/2023,1927.8,1939.9,1917.7,1929.2,142342
07/04/2023,1929.1,1938.1,1927.6,1933.6,55269
07/05/2023,1933.7,1942.9,1922.1,1922.7,175942
07/06/2023,1922.4,1934.0,1908.5,1916.9,210015
07/07/2023,1916.6,1941.1,1915.4,1930.5,194230
07/10/2023,1930.7,1933.7,1918.0,1930.9,153082
07/11/2023,1930.8,1944.5,1929.8,1937.6,148162
07/12/2023,1938.0,1965.1,1937.5,1963.1,226197
07/13/2023,1962.7,1968.5,1956.6,1965.0,184878
07/14/2023,1965.2,1967.8,1954.7,1959.3,141504
07/17/2023,1958.6,1963.6,1949.0,1959.0,129916
07/18/2023,1958.3,1988.3,1958.1,1982.5,215639
07/19/2023,1982.5,1984.6,1973.3,1980.4,131916
07/20/2023,1980.0,1989.8,1967.7,1972.1,158686
07/21/2023,1972.1,1975.9,1958.8,1963.9,124606
07/24/2023,1963.6,1969.8,1955.3,1956.5,130038
07/25/2023,1957.0,1967.1,1951.6,1966.6,122665
07/26/2023,1966.3,1979.9,1963.2,1973.4,142397
07/27/2023,1973.3,1982.6,1941.7,1946.3,134236
07/28/2023,1945.5,1962.2,1944.2,1958.8,7384
07/31/2023,1959.2,1971.6,1950.0,1965.6,695
08/01/2023,1964.9,1965.4,1940.8,1943.0,515
08/02/2023,1948.4,1953.6,1933.2,1933.8,435
08/03/2023,1934.2,1936.5,1928.0,1932.6,337
08/04/2023,1934.9,1945.0,1920.0,1940.3,178
08/07/2023,1941.0,1941.0,1929.8,1935.2,255
08/08/2023,1931.7,1933.2,1923.0,1927.2,327
08/09/2023,1925.4,1928.8,1913.7,1913.7,274
08/10/2023,1921.1,1927.8,1911.4,1912.0,33
08/11/2023,1913.0,1916.6,1911.8,1912.2,35
08/14/2023,1909.3,1912.6,1903.3,1907.1,17
08/15/2023,1906.0,1907.7,1895.0,1895.0,51
08/16/2023,1904.5,1904.5,1890.3,1891.4,11
08/17/2023,1893.7,1902.4,1884.0,1884.0,93
08/18/2023,1891.8,1891.8,1887.9,1887.9,12
08/21/2023,1893.6,1893.6,1893.6,1893.6,1
08/22/2023,1894.6,1896.8,1892.8,1896.8,15
08/23/2023,1909.6,1918.2,1909.6,1918.2,14
08/24/2023,1920.0,1920.8,1920.0,1920.4,8
08/25/2023,1919.8,1919.8,1919.8,1919.8,1
08/28/2023,1915.5,1921.5,1915.5,1921.5,9
08/29/2023,1917.9,1917.9,1916.9,1916.9,4
