Date,Open,High,Low,Close,Volume
04/06/2023,2037.1,2037.7,2016.5,2023.7,142663
04/10/2023,2008.6,2021.5,1996.5,2006.6,130797
04/11/2023,2007.0,2022.5,2003.7,2019.0,119777
04/12/2023,2019.1,2043.9,2015.7,2029.4,216800
04/13/2023,2029.5,2063.4,2028.3,2054.6,187171
04/14/2023,2054.7,2061.6,2006.0,2017.7,254572
04/17/2023,2014.1,2028.0,1993.4,2007.5,177440
04/18/2023,2007.9,2024.6,2003.3,2017.8,159131
04/19/2023,2017.9,2020.3,1980.9,2007.4,209098
04/20/2023,2007.7,2024.2,2002.2,2016.6,157234
04/21/2023,2016.1,2016.8,1982.3,1994.1,203927
04/24/2023,1992.0,2001.5,1984.4,1999.4,132677
04/25/2023,1999.4,2014.5,1986.2,2007.9,208633
04/26/2023,2007.7,2020.2,1993.7,1998.8,222241
04/27/2023,1999.8,2013.3,1982.0,1997.0,191462
04/28/2023,1997.2,2004.1,1984.4,1999.4,153817
05/01/2023,2000.2,2015.4,1985.7,1991.3,165192
05/02/2023,1990.5,2028.8,1986.9,2025.8,226852
05/03/2023,2026.4,2050.0,2016.0,2048.8,209653
05/04/2023,2054.7,2085.4,2038.5,2058.6,284161
05/05/2023,2058.0,2061.3,2007.0,2024.9,238245
05/08/2023,2024.6,2037.1,2022.0,2028.5,121680
05/09/2023,2028.4,2045.1,2026.4,2041.8,136789
05/10/2023,2041.6,2056.0,2028.3,2036.8,208312
05/11/2023,2036.8,2047.6,2016.7,2020.5,228619
05/12/2023,2020.5,2027.8,2005.7,2015.6,199642
05/15/2023,2013.4,2027.5,2011.2,2021.4,121540
05/16/2023,2021.3,2022.7,1989.1,1993.2,204027
05/17/2023,1993.0,1997.0,1978.1,1985.7,170226
05/18/2023,1985.6,1988.8,1954.4,1960.3,201820
05/19/2023,1960.5,1987.4,1956.3,1979.9,213390
05/22/2023,1979.4,1984.8,1970.7,1973.7,131164
05/23/2023,1973.9,1980.0,1955.8,1977.5,166003
05/24/2023,1977.3,1987.9,1958.4,1959.3,183796
05/25/2023,1959.5,1965.4,1939.0,1941.7,184219
05/26/2023,1941.7,1957.1,1936.0,1946.1,109994
05/29/2023,1942.7,1949.2,1939.3,1942.0,9776
05/30/2023,1943.3,1962.6,1931.0,1958.9,8131
05/31/2023,1958.2,1973.0,1953.0,1962.8,487
06/01/2023,1963.2,1983.0,1954.3,1978.5,429
06/02/2023,1977.1,1982.5,1947.4,1947.4,278
06/05/2023,1947.5,1961.9,1937.8,1961.6,419
06/06/2023,1960.8,1965.0,1958.8,1963.0,64
06/07/2023,1959.0,1968.4,1940.7,1940.7,66
06/08/2023,1943.2,1969.0,1943.1,1965.0,145
06/09/2023,1965.1,1969.8,1960.3,1960.3,33
06/12/2023,1959.7,1963.5,1951.4,1956.9,150
06/13/2023,1960.6,1967.5,1940.3,1942.8,63
06/14/2023,1946.2,1958.2,1940.3,1940.3,134
06/15/2023,1941.7,1958.8,1926.0,1957.7,161
06/16/2023,1961.4,1962.9,1953.5,1957.1,18
06/19/2023,1958.6,1958.6,1953.9,1953.9,8
06/20/2023,1951.7,1951.7,1931.3,1936.6,33
06/21/2023,1935.6,1936.8,1920.0,1931.7,20
06/22/2023,1920.0,1921.0,1912.1,1912.8,20
06/23/2023,1918.7,1932.5,1918.7,1920.8,18
06/26/2023,1922.9,1928.5,1922.5,1922.5,30
06/27/2023,1927.0,1929.4,1914.4,1914.5,23
