Date,Open,High,Low,Close,Volume
01/19/2023,2023.3,2023.3,2023.3,2023.3,1
01/23/2023,2038.0,2038.3,2035.0,2035.0,4
01/24/2023,2051.5,2054.8,2047.7,2052.0,8
01/25/2023,2048.8,2062.0,2048.8,2062.0,2
01/30/2023,2037.4,2037.4,2034.3,2034.3,6
01/31/2023,2035.8,2035.8,2035.8,2035.8,1
02/01/2023,2055.0,2055.0,2055.0,2055.0,1
02/02/2023,2065.6,2065.6,2065.6,2065.6,1
02/06/2023,1989.6,1989.6,1989.6,1989.6,2
02/15/2023,1946.0,1949.0,1946.0,1949.0,3
02/21/2023,1949.2,1951.4,1949.2,1951.4,2
02/24/2023,1920.4,1920.4,1920.4,1920.4,1
02/27/2023,1926.0,1928.6,1926.0,1928.6,4
03/01/2023,1944.8,1944.8,1944.8,1944.8,1
03/02/2023,1945.8,1945.8,1945.8,1945.8,1
03/06/2023,1956.8,1956.8,1956.8,1956.8,2
03/07/2023,1927.6,1929.6,1927.6,1929.1,30
03/08/2023,1933.7,1933.7,1933.7,1933.7,1
03/09/2023,1946.2,1947.1,1946.2,1946.5,31
03/10/2023,1976.2,1977.2,1976.0,1976.1,17
03/13/2023,2013.3,2014.4,2013.3,2014.4,32
03/14/2023,2011.7,2015.7,2011.7,2011.7,9
03/15/2023,2017.1,2017.1,2010.9,2010.9,8
03/16/2023,2014.9,2014.9,1997.6,1997.6,49
03/17/2023,2059.1,2063.6,2059.0,2062.9,10
03/20/2023,2074.7,2077.2,2061.5,2075.5,18
03/21/2023,2045.4,2045.5,2037.0,2040.6,13
03/22/2023,2047.3,2074.6,2047.2,2074.6,6
03/23/2023,2082.6,2099.3,2082.6,2098.4,17
03/24/2023,2080.3,2080.3,2076.7,2076.7,3
03/27/2023,2053.3,2054.3,2053.1,2053.7,14
03/28/2023,2062.4,2071.2,2062.4,2070.9,10
03/29/2023,2062.5,2067.9,2062.5,2067.1,13
03/30/2023,2088.2,2088.6,2088.2,2088.6,11
03/31/2023,2087.0,2087.0,2073.2,2073.4,6
04/03/2023,2064.4,2092.0,2064.4,2090.9,13
04/04/2023,2081.9,2123.8,2081.9,2122.0,16
04/05/2023,2122.8,2122.8,2118.8,2119.2,7
04/06/2023,2106.0,2110.9,2106.0,2110.9,12
04/10/2023,2103.4,2103.4,2088.5,2088.5,5
04/11/2023,2106.6,2106.8,2106.6,2106.8,2
04/13/2023,2143.0,2143.0,2143.0,2143.0,1
04/14/2023,2104.8,2104.8,2104.5,2104.5,17
04/17/2023,2096.4,2096.4,2096.3,2096.3,4
04/18/2023,2108.0,2108.2,2108.0,2108.2,5
04/19/2023,2078.9,2092.8,2078.9,2092.3,7
04/21/2023,2091.3,2091.3,2091.3,2091.3,2
04/24/2023,2082.2,2088.5,2082.2,2088.5,3
04/25/2023,2087.0,2087.0,2087.0,2087.0,2
04/26/2023,2098.1,2098.1,2082.4,2085.8,18
04/27/2023,2085.0,2087.4,2085.0,2087.0,6
04/28/2023,2088.4,2088.4,2088.0,2088.0,6
05/01/2023,2098.3,2102.5,2082.5,2082.6,10
05/02/2023,2101.3,2101.3,2101.2,2101.2,7
05/04/2023,2137.0,2154.7,2137.0,2145.2,7
