Date,Open,High,Low,Close,Volume
07/27/2023,2077.9,2077.9,2042.1,2043.6,141
07/28/2023,2046.2,2061.3,2045.6,2056.9,324
07/31/2023,2055.7,2069.4,2046.6,2068.7,79
08/01/2023,2059.6,2059.8,2038.6,2038.6,19
08/02/2023,2048.0,2048.0,2031.3,2032.1,30
08/03/2023,2030.8,2032.4,2026.3,2028.9,102
08/04/2023,2030.3,2042.2,2025.2,2035.8,109
08/07/2023,2030.5,2030.5,2028.0,2029.0,3
08/08/2023,2028.9,2028.9,2018.1,2018.9,54
08/09/2023,2024.0,2024.0,2006.8,2006.9,92
08/10/2023,2007.3,2021.7,2005.3,2007.1,118
08/11/2023,2006.8,2009.5,2002.7,2002.7,25
08/14/2023,2003.1,2003.1,1993.6,2001.8,31
08/15/2023,1993.9,2001.1,1991.2,1998.4,37
08/16/2023,1991.9,1993.0,1979.9,1979.9,18
08/17/2023,1978.7,1990.9,1972.1,1976.5,135
08/18/2023,1980.4,1981.9,1974.5,1974.6,246
08/21/2023,1977.3,1985.5,1975.5,1981.2,95
08/22/2023,1981.2,1990.1,1980.6,1984.8,52
08/23/2023,1987.1,2006.5,1986.0,2003.3,161
08/24/2023,2006.5,2008.7,1998.0,2005.5,114
08/25/2023,2002.1,2007.4,1989.9,2000.2,37
08/28/2023,2000.8,2012.3,1999.7,2006.6,48
08/29/2023,2011.8,2024.3,2003.4,2023.1,101
08/30/2023,2023.7,2035.8,2022.3,2030.9,126
08/31/2023,2031.3,2033.0,2024.9,2025.8,49
09/01/2023,2026.6,2037.4,2020.4,2026.2,100
09/04/2023,2026.6,2030.0,2022.9,2022.9,111
09/05/2023,2021.8,2021.8,2009.4,2011.4,60
09/06/2023,2010.9,2011.0,2000.0,2002.1,69
09/07/2023,2002.6,2004.4,2000.6,2003.1,61
09/08/2023,2009.5,2012.0,2001.3,2001.5,96
09/11/2023,2001.6,2011.7,2001.6,2003.9,116
09/12/2023,2002.2,2004.6,1989.3,1993.8,75
09/13/2023,1990.7,1996.2,1989.0,1989.8,98
09/14/2023,1990.7,1992.5,1982.0,1991.9,105
09/15/2023,1996.5,2011.1,1996.4,2005.2,136
09/18/2023,2005.6,2014.0,2003.9,2014.0,81
09/19/2023,2012.9,2017.8,2011.1,2011.6,74
09/20/2023,2010.9,2027.4,2010.1,2013.9,39
09/21/2023,2003.9,2007.2,1992.6,1998.7,85
09/22/2023,1999.8,2006.9,1999.8,2003.2,43
09/25/2023,2003.2,2003.7,1993.2,1993.3,71
09/26/2023,1991.3,1991.3,1975.9,1975.9,176
09/27/2023,1977.5,1979.7,1948.7,1948.9,552
09/28/2023,1949.1,1952.4,1933.0,1937.8,123
09/29/2023,1937.2,1950.0,1920.0,1920.0,129
10/02/2023,1921.3,1921.3,1900.0,1902.6,231
10/03/2023,1896.6,1902.8,1889.7,1895.2,99
10/04/2023,1894.3,1901.9,1889.5,1890.6,70
10/05/2023,1898.1,1898.4,1883.6,1890.0,145
10/06/2023,1891.0,1903.4,1880.4,1900.7,244
10/09/2023,1919.2,1933.4,1914.8,1932.9,156
10/10/2023,1931.4,1933.3,1923.5,1929.3,104
10/11/2023,1930.6,1946.8,1929.1,1942.1,85
10/12/2023,1944.1,1954.5,1938.6,1938.6,114
10/13/2023,1940.3,2002.7,1940.0,2000.4,634
10/16/2023,1992.6,1994.4,1980.8,1991.4,468
10/17/2023,1989.1,2002.4,1983.7,1993.6,534
10/18/2023,1999.8,2033.9,1998.3,2020.3,989
10/19/2023,2021.3,2048.8,2016.9,2045.7,625
10/20/2023,2051.8,2068.6,2042.8,2051.2,1190
10/23/2023,2043.0,2052.3,2032.2,2043.5,838
10/24/2023,2044.8,2050.1,2025.4,2041.7,523
10/25/2023,2041.4,2057.3,2033.2,2048.2,1275
10/26/2023,2053.2,2062.6,2041.6,2054.1,945
10/27/2023,2053.1,2078.9,2046.3,2075.8,1065
10/30/2023,2071.0,2075.5,2060.0,2064.7,1016
10/31/2023,2065.1,2077.1,2048.8,2052.8,1374
11/01/2023,2051.8,2065.6,2039.6,2049.4,1267
11/02/2023,2051.9,2058.1,2046.7,2053.6,569
11/03/2023,2051.9,2071.5,2050.2,2059.5,1488
11/06/2023,2056.0,2059.4,2044.9,2044.9,520
11/07/2023,2044.4,2044.4,2024.0,2034.4,612
11/08/2023,2034.8,2035.6,2013.1,2015.0,501
11/09/2023,2016.8,2029.6,2007.6,2023.6,783
11/10/2023,2023.2,2024.7,1996.0,2001.0,667
11/13/2023,2003.2,2010.4,1994.8,2009.6,441
11/14/2023,2011.5,2033.9,1999.0,2026.1,327
11/15/2023,2025.0,2037.6,2020.0,2022.4,155
11/16/2023,2022.7,2050.2,2022.7,2044.3,726
11/17/2023,2045.0,2053.6,2040.9,2043.6,365
11/20/2023,2039.4,2046.1,2026.6,2038.8,662
11/21/2023,2041.1,2068.8,2041.1,2059.8,536
11/22/2023,2059.0,2066.2,2049.0,2051.3,1297
11/23/2023,2051.9,2058.6,2050.6,2051.5,384
11/24/2023,2053.7,2063.5,2051.9,2063.5,510
11/27/2023,2062.8,2078.1,2062.8,2074.8,766
11/28/2023,2074.7,2103.5,2073.2,2100.4,700
11/29/2023,2103.4,2110.4,2097.0,2104.8,768
11/30/2023,2104.1,2106.3,2090.9,2095.3,462
12/01/2023,2098.8,2134.5,2093.6,2130.6,869
12/04/2023,2135.0,2191.2,2078.0,2087.5,1469
12/05/2023,2087.1,2097.9,2068.4,2076.5,945
12/06/2023,2074.2,2091.2,2074.2,2083.4,401
12/07/2023,2082.7,2095.2,2075.8,2084.2,464
12/08/2023,2083.0,2088.1,2049.8,2059.8,1131
12/11/2023,2057.7,2062.5,2030.8,2036.3,827
12/12/2023,2040.1,2050.9,2031.7,2034.4,642
12/13/2023,2034.0,2080.6,2027.3,2080.5,795
12/14/2023,2079.1,2100.6,2079.0,2089.8,1002
12/15/2023,2090.0,2096.2,2068.8,2072.3,623
12/18/2023,2072.5,2084.8,2070.2,2079.3,618
12/19/2023,2080.2,2099.9,2075.4,2092.6,377
12/20/2023,2091.6,2095.4,2080.0,2080.1,520
12/21/2023,2083.0,2096.6,2083.0,2095.0,817
12/22/2023,2099.1,2121.8,2097.2,2103.7,688
12/26/2023,2105.3,2119.2,2105.3,2116.9,467
12/27/2023,2114.9,2134.8,2114.2,2128.7,675
12/28/2023,2128.6,2137.5,2115.4,2115.4,1014
12/29/2023,2115.6,2122.3,2107.5,2112.2,477
