Date,Open,High,Low,Close,Volume
02/28/2023,1889.2,1908.1,1883.8,1904.7,93
03/01/2023,1901.7,1920.0,1901.7,1915.1,80
03/02/2023,1910.2,1915.9,1907.5,1913.9,142
03/03/2023,1916.5,1933.2,1915.3,1933.2,218
03/06/2023,1930.0,1930.7,1922.1,1922.5,92
03/07/2023,1922.6,1926.1,1888.8,1889.0,207
03/08/2023,1888.1,1899.6,1885.2,1892.7,266
03/09/2023,1889.3,1911.2,1888.8,1906.8,233
03/10/2023,1909.0,1945.0,1904.1,1943.6,412
03/13/2023,1947.5,1983.5,1947.0,1981.2,504
03/14/2023,1980.0,1982.4,1966.1,1974.4,343
03/15/2023,1973.7,2002.0,1957.2,1982.8,390
03/16/2023,1987.5,1999.3,1974.9,1989.8,388
03/17/2023,1991.0,2057.7,1991.0,2057.5,855
03/20/2023,2057.0,2077.2,2036.6,2047.3,801
03/21/2023,2048.6,2051.2,2008.0,2010.7,372
03/22/2023,2014.0,2049.0,2003.9,2039.9,327
03/23/2023,2036.1,2072.0,2035.7,2068.1,391
03/24/2023,2059.6,2068.0,2044.8,2048.0,566
03/27/2023,2042.2,2047.1,2013.6,2026.0,295
03/28/2023,2032.1,2044.4,2018.2,2041.8,307
03/29/2023,2043.3,2043.3,2028.5,2033.1,183
03/30/2023,2033.4,2055.2,2023.8,2054.0,326
03/31/2023,2050.0,2057.6,2038.3,2040.6,225
04/03/2023,2032.3,2060.6,2019.6,2053.7,388
04/04/2023,2054.4,2095.0,2048.0,2092.0,298
04/05/2023,2092.4,2101.0,2079.2,2089.1,316
04/06/2023,2083.9,2089.3,2070.2,2074.0,225
04/10/2023,2059.6,2072.7,2050.2,2059.6,316
04/11/2023,2059.6,2076.1,2057.0,2073.6,247
04/12/2023,2074.1,2095.7,2070.6,2084.4,286
04/13/2023,2085.6,2117.1,2085.6,2107.9,262
04/14/2023,2108.8,2115.3,2061.5,2074.1,622
04/17/2023,2071.1,2082.5,2051.0,2063.1,275
04/18/2023,2061.8,2079.2,2059.6,2072.0,178
04/19/2023,2070.0,2072.4,2036.8,2064.0,375
04/20/2023,2062.1,2079.0,2058.0,2072.3,437
04/21/2023,2067.6,2070.1,2037.8,2048.6,372
04/24/2023,2048.2,2056.7,2041.2,2055.0,365
04/25/2023,2056.8,2069.0,2042.9,2064.5,430
04/26/2023,2064.0,2075.0,2048.6,2054.3,337
04/27/2023,2053.7,2066.9,2037.2,2052.8,550
04/28/2023,2050.1,2058.5,2042.4,2053.6,514
05/01/2023,2050.6,2071.1,2041.6,2045.0,269
05/02/2023,2046.4,2083.8,2045.4,2082.4,430
05/03/2023,2081.6,2105.5,2075.2,2105.1,451
05/04/2023,2116.2,2129.7,2094.9,2114.4,1021
05/05/2023,2113.9,2116.1,2063.3,2081.4,1204
05/08/2023,2080.2,2094.0,2079.4,2084.9,714
05/09/2023,2084.9,2102.0,2083.8,2099.4,461
05/10/2023,2100.0,2112.4,2085.8,2094.0,944
05/11/2023,2096.0,2102.3,2074.4,2076.2,790
05/12/2023,2078.9,2083.9,2062.8,2073.1,538
05/15/2023,2068.8,2084.4,2068.8,2078.0,395
05/16/2023,2076.2,2079.5,2046.0,2050.0,682
05/17/2023,2049.5,2052.8,2035.0,2043.5,541
05/18/2023,2042.4,2043.6,2010.4,2015.7,1369
05/19/2023,2016.6,2042.8,2012.2,2035.0,557
05/22/2023,2039.3,2039.4,2026.8,2029.9,473
05/23/2023,2029.8,2033.4,2011.6,2032.7,771
05/24/2023,2034.5,2043.2,2014.7,2016.7,706
05/25/2023,2016.5,2021.4,1996.0,1998.1,756
05/26/2023,1998.6,2012.4,1992.7,2004.3,814
05/29/2023,1998.8,2006.3,1997.1,2000.9,239
05/30/2023,2000.2,2020.2,1988.6,2016.1,1180
05/31/2023,2015.5,2031.2,2010.6,2019.3,1254
06/01/2023,2019.1,2039.0,2008.6,2033.4,1181
06/02/2023,2032.0,2038.9,2002.1,2002.5,1412
06/05/2023,2001.4,2018.7,1992.7,2016.5,1594
06/06/2023,2016.0,2021.1,2010.1,2018.1,791
06/07/2023,2018.4,2024.1,1994.9,1995.0,1015
06/08/2023,1995.0,2024.0,1994.0,2018.9,1245
06/09/2023,2018.8,2025.8,2010.0,2014.6,623
06/12/2023,2013.7,2020.0,2002.0,2009.9,1171
06/13/2023,2009.9,2024.5,1991.9,1995.4,2161
06/14/2023,1995.0,2012.3,1991.6,1993.4,1298
06/15/2023,1994.0,2011.2,1975.0,2009.3,1995
06/16/2023,2009.2,2019.1,2004.5,2009.3,734
06/19/2023,2009.7,2010.0,1999.1,2001.1,512
06/20/2023,2002.4,2007.0,1979.8,1986.3,1755
06/21/2023,1987.0,1989.0,1968.5,1983.1,1077
06/22/2023,1982.4,1983.3,1960.9,1962.5,1517
06/23/2023,1962.3,1987.3,1958.6,1969.4,1369
06/26/2023,1980.0,1981.7,1970.0,1972.0,1462
06/27/2023,1972.3,1978.7,1958.7,1962.0,2320
06/28/2023,1962.5,1964.0,1949.8,1955.2,1328
06/29/2023,1955.3,1959.4,1939.2,1954.8,3136
06/30/2023,1954.7,1969.2,1946.7,1966.4,2421
07/03/2023,1965.5,1978.0,1956.3,1967.6,1911
07/04/2023,1967.6,1976.4,1966.5,1971.9,358
07/05/2023,1972.0,1981.4,1960.8,1961.4,2017
07/06/2023,1961.5,1972.8,1947.2,1955.6,2981
07/07/2023,1955.0,1979.4,1954.3,1970.2,3916
07/10/2023,1969.0,1971.1,1956.6,1969.4,2174
07/11/2023,1969.3,1983.2,1968.6,1976.3,2858
07/12/2023,1976.2,2003.7,1976.2,2002.0,4463
07/13/2023,2000.9,2006.8,1995.5,2003.8,2956
07/14/2023,2003.6,2006.0,1993.4,1998.3,2848
07/17/2023,1998.2,2002.1,1987.9,1997.7,3271
07/18/2023,1997.3,2027.0,1997.0,2021.4,7596
07/19/2023,2021.6,2023.2,2012.4,2019.1,5200
07/20/2023,2019.0,2028.6,2006.5,2010.8,8143
07/21/2023,2010.9,2014.6,1997.7,2002.6,6411
07/24/2023,2002.4,2008.2,1993.9,1995.3,16089
07/25/2023,1995.7,2006.2,1990.6,2005.7,23076
07/26/2023,2005.0,2019.3,2002.1,2012.7,44074
07/27/2023,2012.6,2022.1,1981.2,1985.6,129648
07/28/2023,1985.3,2002.0,1983.9,1998.2,143691
07/31/2023,1997.9,2010.9,1986.7,2003.7,133561
08/01/2023,2004.2,2004.4,1978.3,1981.6,160111
08/02/2023,1988.9,1992.2,1969.1,1970.8,159451
08/03/2023,1970.8,1974.5,1964.5,1969.3,132714
08/04/2023,1969.6,1984.2,1954.5,1978.2,151375
08/07/2023,1977.6,1981.7,1966.1,1971.7,100658
08/08/2023,1971.5,1972.8,1956.5,1959.7,137355
08/09/2023,1959.3,1966.1,1947.2,1947.8,128475
08/10/2023,1947.7,1963.5,1944.4,1944.7,161795
08/11/2023,1944.9,1953.6,1942.7,1945.7,117925
08/14/2023,1945.6,1948.2,1934.2,1939.1,115422
08/15/2023,1939.4,1944.3,1927.5,1933.3,160125
08/16/2023,1933.1,1938.2,1922.0,1922.1,123425
08/17/2023,1922.4,1933.5,1914.2,1918.9,144528
08/18/2023,1919.2,1926.0,1915.9,1918.4,107830
08/21/2023,1918.4,1927.9,1913.6,1924.0,132315
08/22/2023,1924.0,1933.2,1917.5,1926.4,121920
08/23/2023,1926.8,1949.7,1926.2,1945.0,158045
08/24/2023,1944.9,1951.3,1939.2,1944.7,130294
08/25/2023,1944.9,1950.4,1931.0,1943.3,160382
08/28/2023,1944.0,1954.2,1940.1,1948.0,111393
08/29/2023,1948.1,1966.5,1941.7,1965.6,166578
08/30/2023,1966.0,1977.1,1962.8,1970.4,134844
08/31/2023,1970.2,1974.9,1965.5,1966.6,124162
09/01/2023,1966.4,1980.2,1960.7,1966.2,155744
09/04/2023,1966.7,1972.6,1962.6,1964.2,54368
09/05/2023,1964.2,1964.7,1950.6,1951.5,130635
09/06/2023,1951.5,1954.5,1940.0,1941.8,143429
09/07/2023,1942.2,1947.9,1940.3,1944.0,111622
09/08/2023,1943.8,1954.0,1940.8,1942.6,132456
09/11/2023,1943.3,1954.6,1939.5,1945.3,127114
09/12/2023,1945.6,1947.5,1929.9,1936.1,153037
09/13/2023,1935.2,1938.4,1927.2,1930.6,152813
09/14/2023,1930.7,1934.5,1921.7,1932.5,190090
09/15/2023,1932.5,1952.4,1931.2,1945.6,194575
09/18/2023,1945.7,1955.7,1943.8,1955.2,131791
09/19/2023,1955.3,1958.9,1950.9,1952.6,122848
09/20/2023,1953.0,1968.9,1948.6,1951.3,207898
09/21/2023,1952.0,1952.2,1933.1,1939.9,214390
09/22/2023,1939.6,1949.1,1939.6,1944.9,133396
09/25/2023,1944.7,1946.8,1933.8,1934.9,148712
09/26/2023,1935.1,1935.5,1917.2,1919.0,192175
09/27/2023,1918.8,1921.7,1890.3,1893.2,210687
09/28/2023,1893.3,1896.8,1874.5,1881.7,212470
09/29/2023,1882.3,1896.7,1862.3,1864.6,231716
10/02/2023,1864.4,1864.7,1842.7,1844.1,186834
10/03/2023,1844.9,1849.3,1830.9,1838.9,203547
10/04/2023,1838.7,1846.8,1831.6,1836.7,182408
10/05/2023,1837.6,1843.5,1826.2,1834.3,159487
10/06/2023,1834.3,1849.0,1823.5,1847.0,216877
10/09/2023,1861.0,1877.3,1857.5,1875.0,178853
10/10/2023,1875.4,1879.1,1866.1,1873.8,148770
10/11/2023,1873.7,1890.9,1871.7,1887.9,157911
10/12/2023,1888.1,1898.3,1880.6,1881.6,156666
10/13/2023,1881.7,1946.2,1881.5,1945.9,287814
10/16/2023,1941.3,1943.0,1921.2,1932.9,171758
10/17/2023,1933.3,1944.5,1924.6,1935.7,156309
10/18/2023,1936.7,1975.8,1935.9,1960.3,257616
10/19/2023,1960.1,1990.2,1957.0,1986.8,247260
10/20/2023,1988.0,2009.2,1983.7,1993.1,269489
10/23/2023,1987.7,1994.3,1971.0,1984.3,197970
10/24/2023,1984.1,1992.0,1964.6,1982.1,185858
10/25/2023,1982.7,1998.6,1973.6,1991.2,226565
10/26/2023,1991.2,2003.7,1981.6,1995.0,198966
10/27/2023,1995.0,2019.7,1986.4,2016.3,198208
10/30/2023,2013.5,2016.8,1999.7,2005.7,173226
10/31/2023,2005.6,2017.7,1987.4,1992.7,200320
11/01/2023,1993.3,2005.9,1978.2,1991.3,177727
11/02/2023,1992.0,1999.2,1986.3,1993.3,138788
11/03/2023,1993.5,2011.9,1989.3,1999.9,202643
11/06/2023,1999.4,2000.1,1984.2,1984.7,131031
11/07/2023,1984.8,1985.2,1962.8,1975.6,155233
11/08/2023,1975.3,1977.5,1953.2,1956.2,130082
11/09/2023,1955.5,1971.5,1948.3,1963.9,167305
11/10/2023,1964.1,1965.6,1936.9,1942.7,161029
11/13/2023,1943.4,1953.5,1935.6,1950.2,129083
11/14/2023,1950.3,1975.3,1938.8,1967.2,165470
11/15/2023,1966.9,1979.2,1958.8,1963.1,127285
11/16/2023,1963.0,1991.1,1959.0,1984.3,154153
11/17/2023,1984.2,1996.4,1981.1,1983.5,115807
11/20/2023,1980.9,1987.8,1967.2,1980.2,148240
11/21/2023,1980.0,2009.8,1979.9,2000.3,184223
11/22/2023,2000.3,2008.3,1988.6,1991.5,137607
11/23/2023,1991.2,1999.5,1990.9,1993.3,58025
11/24/2023,1993.7,2004.5,1992.1,2003.7,92749
11/27/2023,2002.5,2018.9,2001.4,2014.4,140949
11/28/2023,2014.3,2044.1,2011.5,2041.6,124006
11/29/2023,2041.7,2052.1,2036.0,2045.4,7280
11/30/2023,2046.1,2047.1,2033.1,2037.4,792
12/01/2023,2038.3,2073.2,2036.0,2073.2,357
12/04/2023,2075.3,2130.2,2021.0,2029.8,515
12/05/2023,2035.1,2037.0,2010.2,2019.6,266
12/06/2023,2019.9,2035.8,2019.0,2027.4,382
12/07/2023,2029.2,2034.9,2024.0,2030.9,57
12/08/2023,2031.7,2033.1,1995.0,2004.6,297
12/11/2023,2004.1,2004.2,1977.2,1980.6,392
12/12/2023,1984.2,1994.2,1980.0,1980.0,75
12/13/2023,1978.5,2024.8,1975.0,2024.8,260
12/14/2023,2024.7,2040.1,2024.3,2035.2,69
12/15/2023,2032.6,2043.4,2018.3,2018.3,34
12/18/2023,2024.3,2032.8,2024.0,2032.8,3
12/19/2023,2025.2,2042.7,2025.2,2042.7,79
12/20/2023,2037.1,2037.1,2030.3,2030.3,16
12/21/2023,2035.8,2044.5,2033.0,2044.5,55
12/22/2023,2055.7,2068.7,2052.2,2053.2,19
12/26/2023,2060.0,2060.8,2054.2,2057.3,28
12/27/2023,2067.3,2067.3,2064.8,2064.8,2
