Date,Open,High,Low,Close,Volume
02/03/2023,2015.0,2015.0,2015.0,2015.0,1
02/14/2023,1988.7,1988.7,1984.9,1984.9,4
02/15/2023,1977.9,1977.9,1977.9,1977.9,1
02/16/2023,1982.1,1982.1,1982.1,1982.1,1
02/17/2023,1969.1,1969.1,1969.1,1969.1,1
03/03/2023,1997.2,1997.2,1997.2,1997.2,2
03/20/2023,2087.1,2095.2,2086.0,2095.2,5
03/22/2023,2091.6,2091.6,2091.6,2091.6,1
03/23/2023,2104.7,2104.7,2104.7,2104.7,1
03/27/2023,2078.8,2078.8,2078.8,2078.8,1
04/03/2023,2114.7,2114.7,2114.7,2114.7,1
04/04/2023,2113.0,2144.8,2113.0,2144.8,4
04/05/2023,2153.2,2153.2,2153.2,2153.2,1
04/06/2023,2131.8,2136.5,2131.8,2136.5,2
04/24/2023,2104.1,2104.1,2104.1,2104.1,1
04/26/2023,2116.3,2116.3,2116.3,2116.3,1
04/27/2023,2117.8,2117.8,2117.8,2117.8,1
05/03/2023,2150.1,2150.1,2150.1,2150.1,1
05/05/2023,2132.6,2132.6,2132.6,2132.6,1
05/11/2023,2163.5,2165.0,2160.5,2163.5,5
05/15/2023,2141.1,2144.0,2140.8,2140.8,4
05/16/2023,2120.6,2120.6,2120.6,2120.6,1
05/18/2023,2084.8,2084.8,2084.8,2084.8,1
05/19/2023,2097.8,2097.8,2097.8,2097.8,1
05/23/2023,2084.8,2084.8,2079.1,2079.1,2
05/25/2023,2080.1,2080.1,2064.5,2064.5,5
05/30/2023,2067.1,2083.7,2067.1,2083.7,11
06/01/2023,2101.5,2101.5,2101.5,2101.5,1
06/02/2023,2105.6,2105.7,2105.0,2105.0,3
06/09/2023,2086.0,2086.0,2086.0,2086.0,1
06/13/2023,2063.5,2063.5,2063.5,2063.5,1
06/15/2023,2055.0,2061.2,2055.0,2055.7,3
06/20/2023,2062.9,2063.9,2054.0,2063.9,3
06/21/2023,2050.0,2050.0,2044.8,2044.8,3
06/23/2023,2058.0,2059.4,2058.0,2059.4,2
06/27/2023,2037.2,2037.2,2036.2,2036.2,2
06/28/2023,2031.2,2031.2,2031.2,2031.2,2
07/04/2023,2049.3,2050.0,2049.3,2050.0,3
07/06/2023,2025.3,2025.3,2025.3,2025.3,1
07/07/2023,2040.1,2040.1,2040.1,2040.1,1
07/10/2023,2047.3,2047.3,2046.9,2046.9,7
07/11/2023,2052.4,2052.4,2051.8,2051.8,6
07/12/2023,2076.5,2076.7,2076.3,2076.7,5
