Date,Open,High,Low,Close,Volume
11/29/2023,2141.9,2147.4,2133.3,2139.0,66
11/30/2023,2140.9,2141.5,2125.7,2129.7,84
12/01/2023,2135.3,2168.0,2128.9,2161.9,193
12/04/2023,2222.0,2223.4,2114.5,2121.3,703
12/05/2023,2127.6,2133.3,2103.6,2110.0,88
12/06/2023,2113.6,2125.8,2111.8,2117.0,137
12/07/2023,2116.9,2130.1,2112.6,2120.5,159
12/08/2023,2118.5,2122.3,2088.6,2088.6,138
12/11/2023,2087.9,2088.3,2068.0,2070.3,104
12/12/2023,2071.7,2080.0,2065.6,2065.6,33
12/13/2023,2068.3,2103.1,2063.3,2103.1,116
12/14/2023,2122.3,2133.2,2113.6,2121.1,156
12/15/2023,2123.4,2130.4,2108.9,2109.4,75
12/18/2023,2107.2,2118.1,2104.7,2112.6,118
12/19/2023,2113.2,2131.8,2109.7,2126.4,99
12/20/2023,2122.1,2123.0,2116.5,2117.9,37
12/21/2023,2118.3,2129.3,2116.9,2123.0,113
12/22/2023,2132.6,2153.8,2130.8,2141.1,59
12/26/2023,2139.9,2147.5,2138.2,2143.2,97
12/27/2023,2147.7,2166.6,2146.3,2160.2,29
12/28/2023,2161.5,2169.4,2150.0,2150.0,149
12/29/2023,2148.2,2155.1,2140.6,2145.0,59
