Date,Open,High,Low,Close,Volume
2023-04-14,2041.0,2047.8,1995.0,2003.7,185
2023-04-17,2002.7,2007.6,1983.2,1995.6,206
2023-04-18,1996.9,2006.1,1996.9,2004.6,18
2023-04-19,2005.7,2006.4,1969.8,1995.3,52
2023-04-20,1998.0,2003.6,1998.0,2003.6,3
2023-04-21,2005.1,2007.0,1973.0,1984.5,466
2023-04-24,1983.2,1991.0,1975.3,1990.3,305
2023-04-25,1995.4,2005.0,1979.3,1999.9,565
2023-04-26,2000.0,2009.8,1986.6,1989.7,303
2023-04-27,1990.6,2002.3,1979.9,1988.0,102
2023-04-28,1986.9,1990.1,1977.7,1990.0,68
2023-05-01,1980.1,2005.0,1976.9,1980.3,173
2023-05-02,1994.7,2018.0,1994.7,2015.9,134
2023-05-03,2017.1,2035.1,2015.2,2035.0,55
2023-05-04,2045.0,2072.0,2040.0,2047.9,500
2023-05-05,2046.4,2046.4,2004.3,2012.0,21
2023-05-08,2022.5,2024.6,2022.5,2024.6,2
2023-05-09,2026.6,2037.3,2025.9,2037.3,13
2023-05-10,2032.3,2044.3,2029.5,2029.5,9
2023-05-11,2034.1,2038.3,2014.0,2014.4,88
2023-05-15,2013.8,2017.1,2013.8,2017.1,2
2023-05-16,2021.3,2022.7,1989.1,1993.2,204027
2023-05-17,1993.0,1997.0,1978.1,1985.7,170226
2023-05-18,1985.6,1988.8,1954.4,1960.3,201820
2023-05-19,1960.5,1987.4,1956.3,1979.9,213390
2023-05-22,1979.4,1984.8,1970.7,1973.7,131164
2023-05-23,1973.9,1980.0,1955.8,1977.5,166003
2023-05-24,1977.3,1987.9,1958.4,1959.3,183796
2023-05-25,1959.5,1965.4,1939.0,1941.7,184219
2023-05-26,1941.7,1957.1,1936.0,1946.1,109994
2023-05-29,1942.7,1949.2,1939.3,1942.0,9776
2023-05-30,1943.3,1962.6,1931.0,1958.9,8131
2023-05-31,1958.2,1973.0,1953.0,1962.8,487
2023-06-01,1963.2,1983.0,1954.3,1978.5,429
2023-06-02,1977.1,1982.5,1947.4,1947.4,278
2023-06-05,1947.5,1961.9,1937.8,1961.6,419
2023-06-06,1960.8,1965.0,1958.8,1963.0,64
2023-06-07,1959.0,1968.4,1940.7,1940.7,66
2023-06-08,1943.2,1969.0,1943.1,1965.0,145
2023-06-09,1965.1,1969.8,1960.3,1960.3,33
2023-06-12,1959.7,1963.5,1951.4,1956.9,150
2023-06-13,1960.6,1967.5,1940.3,1942.8,63
2023-06-14,1946.2,1958.2,1940.3,1940.3,134
2023-06-15,1941.7,1958.8,1926.0,1957.7,161
2023-06-16,1961.4,1962.9,1953.5,1957.1,18
2023-06-19,1958.6,1958.6,1953.9,1953.9,8
2023-06-20,1951.7,1951.7,1931.3,1936.6,33
2023-06-21,1935.6,1936.8,1920.0,1931.7,20
2023-06-22,1920.0,1921.0,1912.1,1912.8,20
2023-06-23,1918.7,1932.5,1918.7,1920.8,18
2023-06-26,1922.9,1928.5,1922.5,1922.5,30
2023-06-27,1927.4,1930.2,1912.3,1913.8,176
2023-06-28,1915.2,1916.7,1903.6,1909.8,258
2023-06-29,1909.9,1909.9,1892.5,1908.4,121
2023-06-30,1908.6,1912.1,1900.6,1909.9,10
2023-07-03,1917.9,1929.5,1917.9,1921.1,21
2023-07-04,1923.5,1929.1,1923.5,1928.4,17
2023-07-05,1926.7,1933.9,1914.7,1914.7,33
2023-07-06,1909.3,1910.2,1903.2,1910.2,36
2023-07-07,1913.4,1934.1,1913.4,1925.6,31
2023-07-10,1923.6,1926.1,1912.3,1924.2,184
2023-07-11,1925.0,1937.0,1924.2,1932.0,132
2023-07-12,1932.3,1958.0,1932.2,1958.0,129
2023-07-13,1961.1,1961.1,1953.0,1960.0,16
2023-07-14,1958.4,1960.6,1952.7,1954.8,88
2023-07-17,1954.0,1956.5,1946.6,1954.3,16
2023-07-18,1968.8,1978.4,1963.4,1978.4,5
2023-07-19,1977.0,1977.0,1973.0,1973.0,7
2023-07-20,1973.7,1973.7,1965.6,1970.0,10
2023-07-21,1972.1,1975.9,1958.8,1963.9,124606
2023-07-24,1963.6,1969.8,1955.3,1956.5,130038
2023-07-25,1957.0,1967.1,1951.6,1966.6,122665
2023-07-26,1966.3,1979.9,1963.2,1973.4,142397
2023-07-27,1973.3,1982.6,1941.7,1946.3,134236
2023-07-28,1945.5,1962.2,1944.2,1958.8,7384
2023-07-31,1959.2,1971.6,1950.0,1965.6,695
2023-08-01,1964.9,1965.4,1940.8,1943.0,515
2023-08-02,1948.4,1953.6,1933.2,1933.8,435
2023-08-03,1934.2,1936.5,1928.0,1932.6,337
2023-08-04,1934.9,1945.0,1920.0,1940.3,178
2023-08-07,1941.0,1941.0,1929.8,1935.2,255
2023-08-08,1931.7,1933.2,1923.0,1927.2,327
2023-08-09,1925.4,1928.8,1913.7,1913.7,274
2023-08-10,1921.1,1927.8,1911.4,1912.0,33
2023-08-11,1913.0,1916.6,1911.8,1912.2,35
2023-08-14,1909.3,1912.6,1903.3,1907.1,17
2023-08-15,1906.0,1907.7,1895.0,1895.0,51
2023-08-16,1904.5,1904.5,1890.3,1891.4,11
2023-08-17,1893.7,1902.4,1884.0,1884.0,93
2023-08-18,1891.8,1891.8,1887.9,1887.9,12
2023-08-21,1893.6,1893.6,1893.6,1893.6,1
2023-08-22,1894.6,1896.8,1892.8,1896.8,15
2023-08-23,1899.2,1921.7,1899.2,1917.1,512
2023-08-24,1918.7,1923.0,1911.6,1916.6,501
2023-08-25,1916.0,1921.2,1903.0,1913.8,377
2023-08-28,1915.2,1926.0,1912.3,1919.6,247
2023-08-29,1920.3,1937.0,1914.4,1936.9,958
2023-08-30,1936.0,1946.4,1934.6,1942.9,76
2023-08-31,1944.4,1944.4,1938.4,1938.4,31
2023-09-01,1950.0,1950.0,1936.6,1938.5,3
2023-09-05,1934.4,1934.4,1924.7,1925.5,14
2023-09-06,1924.1,1925.3,1916.3,1916.3,21
2023-09-07,1917.6,1921.5,1917.6,1917.9,11
2023-09-08,1924.0,1924.7,1922.5,1922.5,12
2023-09-11,1923.0,1928.3,1921.8,1923.2,35
2023-09-12,1920.8,1920.8,1915.2,1915.2,6
2023-09-13,1910.3,1914.6,1908.9,1914.6,5
2023-09-14,1903.0,1906.1,1903.0,1905.2,4
2023-09-15,1923.5,1927.3,1923.5,1926.6,4
2023-09-18,1928.2,1929.8,1926.4,1929.8,10
2023-09-19,1936.7,1940.3,1932.5,1934.1,1811
2023-09-20,1934.7,1950.2,1930.4,1933.0,3387
2023-09-21,1932.8,1933.6,1915.0,1921.7,3834
2023-09-22,1921.8,1930.5,1921.5,1926.6,1907
2023-09-25,1926.4,1927.9,1915.5,1916.8,2035
2023-09-26,1916.7,1917.1,1899.0,1900.1,4841
2023-09-27,1900.3,1902.9,1872.1,1875.8,4299
2023-09-28,1875.5,1878.2,1856.7,1863.4,2528
2023-09-29,1864.3,1872.3,1846.0,1847.1,348
2023-10-02,1844.1,1845.9,1826.7,1826.8,253
2023-10-03,1825.0,1830.9,1816.8,1823.0,31
2023-10-04,1821.8,1828.2,1816.4,1817.2,287
2023-10-05,1826.3,1826.3,1815.6,1816.5,263
2023-10-06,1819.0,1831.8,1809.4,1831.8,356
2023-10-09,1842.5,1861.5,1842.5,1861.5,148
2023-10-10,1857.0,1861.4,1852.8,1859.6,51
2023-10-11,1869.5,1874.6,1869.1,1872.9,19
2023-10-12,1874.7,1881.2,1867.0,1867.0,38
2023-10-13,1877.5,1930.1,1877.5,1928.5,27
2023-10-16,1910.4,1917.0,1910.3,1917.0,36
